run_id,created_at,competition_id,status,provider,model_id,mode,prompt_profile,temperature,max_tokens,metric_name,score_raw,score_normalized,secondary_r2,runtime_seconds,budget_time_seconds,seed,submission_sha256,normalized_submission_sha256,time_used_frac
bank-customer-churn-ict-u-ai_0e909276de83,2026-01-28T19:50:28-08:00,bank-customer-churn-ict-u-ai,timeout,nanogpt,mistralai/devstral-2-123b-instruct-2512,,sota-xgb,,,,,,,1202.483953,1200,285442685,,,1.0021
bank-customer-churn-ict-u-ai_952c84bb305a,2026-01-28T19:50:28-08:00,bank-customer-churn-ict-u-ai,timeout,nanogpt,qwen/qwen3-next-80b-a3b-thinking,,sota-xgb,,,,,,,1202.536105,1200,1217386869,,,1.0021
bank-customer-churn-ict-u-ai_1d290f0b65ec,2026-01-28T19:45:51-08:00,bank-customer-churn-ict-u-ai,timeout,nanogpt,deepseek/deepseek-v3.2,,sota-xgb,,,,,,,1202.293365,1200,563638194,,,1.0019
bank-customer-churn-ict-u-ai_8c168f313997,2026-01-28T19:30:26-08:00,bank-customer-churn-ict-u-ai,timeout,chutes,microsoft/Phi-3.5-mini-instruct,,sota-xgb,,,,,,,1202.114344,1200,1173909738,,,1.0018
bank-customer-churn-ict-u-ai_101c8bdf4fd3,2026-01-28T19:30:26-08:00,bank-customer-churn-ict-u-ai,timeout,chutes,meta-llama/Meta-Llama-3.1-8B-Instruct,,sota-xgb,,,,,,,1202.165336,1200,92476548,,,1.0018
bank-customer-churn-ict-u-ai_e91963750e24,2026-01-28T17:40:21-08:00,bank-customer-churn-ict-u-ai,timeout,nanogpt,qwen/qwen3-next-80b-a3b-thinking,,sota-xgb,,,,,,,1203.287963,1200,827043107,,,1.0027
bank-customer-churn-ict-u-ai_bfd471ecf3ce,2026-01-28T17:40:18-08:00,bank-customer-churn-ict-u-ai,timeout,nanogpt,mistralai/devstral-2-123b-instruct-2512,,sota-xgb,,,,,,,1202.254483,1200,1463249270,,,1.0019
bank-customer-churn-ict-u-ai_2433160bc5d6,2026-01-28T17:20:20-08:00,bank-customer-churn-ict-u-ai,timeout,nanogpt,deepseek/deepseek-v3.2,,sota-xgb,,,,,,,1201.935362,1200,1899801191,,,1.0016
bank-customer-churn-ict-u-ai_ebefa6514c94,2026-01-28T17:20:18-08:00,bank-customer-churn-ict-u-ai,timeout,chutes,microsoft/Phi-3.5-mini-instruct,,sota-xgb,,,,,,,1202.64448,1200,1547074943,,,1.0022
bank-customer-churn-ict-u-ai_0959f1be721a,2026-01-28T17:20:16-08:00,bank-customer-churn-ict-u-ai,timeout,chutes,meta-llama/Meta-Llama-3.1-8B-Instruct,,sota-xgb,,,,,,,1202.243228,1200,661456734,,,1.0019
bank-customer-churn-ict-u-ai_1c8e526610fd,2026-01-28T17:00:18-08:00,bank-customer-churn-ict-u-ai,timeout,chutes,deepseek-ai/DeepSeek-V3.1-Terminus,,sota-xgb,,,,,,,1204.79755,1200,1970967839,,,1.004
bank-customer-churn-ict-u-ai_b4556c236b6f,2026-01-28T15:39:37-08:00,bank-customer-churn-ict-u-ai,timeout,nanogpt,mistralai/devstral-2-123b-instruct-2512,,good-baseline,,,,,,,602.504183,600,2119956353,,,1.0042
bank-customer-churn-ict-u-ai_2bb56599f97c,2026-01-28T15:39:37-08:00,bank-customer-churn-ict-u-ai,timeout,nanogpt,qwen/qwen3-next-80b-a3b-thinking,,good-baseline,,,,,,,602.511287,600,1942055479,,,1.0042
bank-customer-churn-ict-u-ai_93d6d50038f4,2026-01-28T15:34:41-08:00,bank-customer-churn-ict-u-ai,timeout,nanogpt,deepseek/deepseek-v3.2,,good-baseline,,,,,,,601.743319,600,2028429852,,,1.0029
bank-customer-churn-ict-u-ai_3203a5ad1242,2026-01-28T15:29:35-08:00,bank-customer-churn-ict-u-ai,timeout,chutes,meta-llama/Meta-Llama-3.1-8B-Instruct,,good-baseline,,,,,,,602.362261,600,485464853,,,1.0039
bank-customer-churn-ict-u-ai_46cd4d6257c1,2026-01-28T14:54:52-08:00,bank-customer-churn-ict-u-ai,timeout,nanogpt,qwen/qwen3-next-80b-a3b-thinking,,simple-baseline,,,,,,,242.697284,240,304572597,,,1.0112
bank-customer-churn-ict-u-ai_3bfda28edc9c,2026-01-28T14:54:51-08:00,bank-customer-churn-ict-u-ai,timeout,nanogpt,deepseek/deepseek-v3.2,,simple-baseline,,,,,,,242.395707,240,320620623,,,1.01
bank-customer-churn-ict-u-ai_8d25496f0499,2026-01-28T14:54:51-08:00,bank-customer-churn-ict-u-ai,timeout,nanogpt,mistralai/devstral-2-123b-instruct-2512,,simple-baseline,,,,,,,242.575099,240,348668387,,,1.0107
bank-customer-churn-ict-u-ai_0605e4eb4a01,2026-01-28T14:54:31-08:00,bank-customer-churn-ict-u-ai,timeout,chutes,microsoft/Phi-3.5-mini-instruct,,simple-baseline,,,,,,,244.395545,240,1018808538,,,1.0183
bank-customer-churn-ict-u-ai_5f4121ebe1ef,2026-01-28T14:50:49-08:00,bank-customer-churn-ict-u-ai,timeout,chutes,deepseek-ai/DeepSeek-V3.1-Terminus,,simple-baseline,,,,,,,242.290663,240,1702496811,,,1.0095
bank-customer-churn-ict-u-ai_9cd87dc462db,2026-01-28T14:50:49-08:00,bank-customer-churn-ict-u-ai,timeout,chutes,meta-llama/Meta-Llama-3.1-8B-Instruct,,simple-baseline,,,,,,,242.529798,240,1465036934,,,1.0105
foot-traffic-wuerzburg-retail-forecasting-2-0_f064b893100f,2026-01-28T20:10:33-08:00,foot-traffic-wuerzburg-retail-forecasting-2-0,success,chutes,deepseek-ai/DeepSeek-V3.1-Terminus,,sota-xgb,,,rmse,0.0652594669606524,-0.0652594669606524,0.891466282465318,1202.353948,1200,983815213,055ea765a702b995…,055ea765a702b995…,1.002
foot-traffic-wuerzburg-retail-forecasting-2-0_9247247d3818,2026-01-28T15:49:41-08:00,foot-traffic-wuerzburg-retail-forecasting-2-0,success,chutes,zai-org/GLM-4.6-FP8,,good-baseline,,,rmse,0.0654193303722033,-0.0654193303722033,0.890933890073869,602.056582,600,1030515375,7c4172c7bf9f75b6…,7a8d32bf16ebcd1f…,1.0034
foot-traffic-wuerzburg-retail-forecasting-2-0_7dfa3ece74b1,2026-01-28T17:44:52-08:00,foot-traffic-wuerzburg-retail-forecasting-2-0,success,chutes,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,,sota-xgb,,,rmse,0.065676488744729,-0.065676488744729,0.890074743733256,269.366237,1200,1987105578,63a30c0119448355…,63a30c0119448355…,0.2245
foot-traffic-wuerzburg-retail-forecasting-2-0_0b6613c179e1,2026-01-28T15:49:41-08:00,foot-traffic-wuerzburg-retail-forecasting-2-0,success,chutes,deepseek-ai/DeepSeek-V3.1-Terminus,,good-baseline,,,rmse,0.0662527687815806,-0.0662527687815806,0.888137196367575,601.555354,600,265368139,a1d1399765d1bdfd…,535571ecd5e4905d…,1.0026
foot-traffic-wuerzburg-retail-forecasting-2-0_c408581011b0,2026-01-28T14:58:55-08:00,foot-traffic-wuerzburg-retail-forecasting-2-0,success,chutes,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,,simple-baseline,,,rmse,0.0670902021717271,-0.0670902021717271,0.885291437912409,241.724893,240,1527156039,5dca2269676dd8fe…,5dca2269676dd8fe…,1.0072
foot-traffic-wuerzburg-retail-forecasting-2-0_512434e9d59a,2026-01-28T15:44:09-08:00,foot-traffic-wuerzburg-retail-forecasting-2-0,success,chutes,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,,good-baseline,,,rmse,0.0674890263533817,-0.0674890263533817,0.883923592079526,270.110372,600,566437896,02abd0abdea8547e…,d39bacf3bea336b2…,0.4502
foot-traffic-wuerzburg-retail-forecasting-2-0_7771b814c918,2026-01-28T15:02:57-08:00,foot-traffic-wuerzburg-retail-forecasting-2-0,success,nanogpt,mistralai/devstral-2-123b-instruct-2512,,simple-baseline,,,rmse,0.0675836087961526,-0.0675836087961526,0.883598013717791,241.674972,240,1069932090,c185ec165084a2be…,c185ec165084a2be…,1.007
foot-traffic-wuerzburg-retail-forecasting-2-0_575da7b9cc83,2026-01-28T15:02:56-08:00,foot-traffic-wuerzburg-retail-forecasting-2-0,success,nanogpt,deepseek/deepseek-v3.2,,simple-baseline,,,rmse,0.0675850095259579,-0.0675850095259579,0.883593188600454,240.423753,240,1416778492,cb4505f759fca786…,62df4887b7d1aabd…,1.0018
foot-traffic-wuerzburg-retail-forecasting-2-0_7adce9c1eaf8,2026-01-28T17:47:17-08:00,foot-traffic-wuerzburg-retail-forecasting-2-0,success,chutes,zai-org/GLM-4.6-FP8,,sota-xgb,,,rmse,0.0680795159572517,-0.0680795159572517,0.881883504476507,414.586307,1200,1648109551,e3ab3d32fede0d9d…,472b6ea6f954fca2…,0.3455
foot-traffic-wuerzburg-retail-forecasting-2-0_e8bb740dc4f2,2026-01-28T15:02:58-08:00,foot-traffic-wuerzburg-retail-forecasting-2-0,success,nanogpt,qwen/qwen3-next-80b-a3b-thinking,,simple-baseline,,,rmse,0.0687748205291524,-0.0687748205291524,0.879458507044559,241.726002,240,532906985,22cb5f746a271bf9…,77b79d95cca751ec…,1.0072
foot-traffic-wuerzburg-retail-forecasting-2-0_5d74316f8778,2026-01-28T14:58:55-08:00,foot-traffic-wuerzburg-retail-forecasting-2-0,success,chutes,deepseek-ai/DeepSeek-V3.1-Terminus,,simple-baseline,,,rmse,0.068833989208641,-0.068833989208641,0.879251008167914,241.975712,240,661746300,773d7d01d1b05a98…,8c51f58365d7924c…,1.0082
foot-traffic-wuerzburg-retail-forecasting-2-0_e1ff3be4c5e2,2026-01-28T14:58:56-08:00,foot-traffic-wuerzburg-retail-forecasting-2-0,success,chutes,zai-org/GLM-4.6-FP8,,simple-baseline,,,rmse,0.069540629134555,-0.069540629134555,0.876759098801367,242.140604,240,1400820369,f8045207523e92db…,6fccade62604b654…,1.0089
foot-traffic-wuerzburg-retail-forecasting-2-0_ab41f11e5be6,2026-01-28T23:00:47-08:00,foot-traffic-wuerzburg-retail-forecasting-2-0,timeout,nanogpt,qwen/qwen3-next-80b-a3b-thinking,,sota-xgb,,,,,,,1202.671723,1200,1355875767,,,1.0022
foot-traffic-wuerzburg-retail-forecasting-2-0_092608acecf0,2026-01-28T23:00:47-08:00,foot-traffic-wuerzburg-retail-forecasting-2-0,timeout,nanogpt,mistralai/devstral-2-123b-instruct-2512,,sota-xgb,,,,,,,1202.74006,1200,1943738170,,,1.0023
foot-traffic-wuerzburg-retail-forecasting-2-0_e3fea95fd681,2026-01-28T22:40:45-08:00,foot-traffic-wuerzburg-retail-forecasting-2-0,timeout,nanogpt,deepseek/deepseek-v3.2,,sota-xgb,,,,,,,1202.799528,1200,1936981643,,,1.0023
foot-traffic-wuerzburg-retail-forecasting-2-0_3ff9c8ae37d4,2026-01-28T22:40:44-08:00,foot-traffic-wuerzburg-retail-forecasting-2-0,timeout,chutes,meta-llama/Meta-Llama-3.1-8B-Instruct,,sota-xgb,,,,,,,1202.446145,1200,1251540594,,,1.002
foot-traffic-wuerzburg-retail-forecasting-2-0_ddfd97e6ecf4,2026-01-28T22:40:44-08:00,foot-traffic-wuerzburg-retail-forecasting-2-0,timeout,chutes,microsoft/Phi-3.5-mini-instruct,,sota-xgb,,,,,,,1202.495367,1200,840561344,,,1.0021
foot-traffic-wuerzburg-retail-forecasting-2-0_5c0536b09027,2026-01-28T20:30:35-08:00,foot-traffic-wuerzburg-retail-forecasting-2-0,timeout,nanogpt,qwen/qwen3-next-80b-a3b-thinking,,sota-xgb,,,,,,,1202.391054,1200,1686237687,,,1.002
foot-traffic-wuerzburg-retail-forecasting-2-0_adc4c24a8dd8,2026-01-28T20:30:34-08:00,foot-traffic-wuerzburg-retail-forecasting-2-0,timeout,nanogpt,deepseek/deepseek-v3.2,,sota-xgb,,,,,,,1201.996214,1200,888068321,,,1.0017
foot-traffic-wuerzburg-retail-forecasting-2-0_22bff8b8f3b5,2026-01-28T20:30:34-08:00,foot-traffic-wuerzburg-retail-forecasting-2-0,timeout,nanogpt,mistralai/devstral-2-123b-instruct-2512,,sota-xgb,,,,,,,1202.409039,1200,1506766242,,,1.002
foot-traffic-wuerzburg-retail-forecasting-2-0_1fa628aec598,2026-01-28T20:10:32-08:00,foot-traffic-wuerzburg-retail-forecasting-2-0,timeout,chutes,meta-llama/Meta-Llama-3.1-8B-Instruct,,sota-xgb,,,,,,,1201.808263,1200,1608035980,,,1.0015
foot-traffic-wuerzburg-retail-forecasting-2-0_1a3ea928e6d2,2026-01-28T20:10:32-08:00,foot-traffic-wuerzburg-retail-forecasting-2-0,timeout,chutes,microsoft/Phi-3.5-mini-instruct,,sota-xgb,,,,,,,1201.858169,1200,945637626,,,1.0015
foot-traffic-wuerzburg-retail-forecasting-2-0_78022a3edb90,2026-01-28T18:27:21-08:00,foot-traffic-wuerzburg-retail-forecasting-2-0,timeout,nanogpt,qwen/qwen3-next-80b-a3b-thinking,,sota-xgb,,,,,,,1202.579917,1200,211898533,,,1.0021
foot-traffic-wuerzburg-retail-forecasting-2-0_56c2301a263c,2026-01-28T18:24:57-08:00,foot-traffic-wuerzburg-retail-forecasting-2-0,timeout,nanogpt,mistralai/devstral-2-123b-instruct-2512,,sota-xgb,,,,,,,1202.689586,1200,2049277472,,,1.0022
foot-traffic-wuerzburg-retail-forecasting-2-0_7a0aef5531e1,2026-01-28T18:20:25-08:00,foot-traffic-wuerzburg-retail-forecasting-2-0,timeout,nanogpt,deepseek/deepseek-v3.2,,sota-xgb,,,,,,,1202.494851,1200,1689685329,,,1.0021
foot-traffic-wuerzburg-retail-forecasting-2-0_94db6e269156,2026-01-28T18:07:19-08:00,foot-traffic-wuerzburg-retail-forecasting-2-0,timeout,chutes,microsoft/Phi-3.5-mini-instruct,,sota-xgb,,,,,,,1202.523774,1200,961951340,,,1.0021
foot-traffic-wuerzburg-retail-forecasting-2-0_53be1e36d9b7,2026-01-28T18:04:54-08:00,foot-traffic-wuerzburg-retail-forecasting-2-0,timeout,chutes,meta-llama/Meta-Llama-3.1-8B-Instruct,,sota-xgb,,,,,,,1202.542944,1200,367459388,,,1.0021
foot-traffic-wuerzburg-retail-forecasting-2-0_300d5537b315,2026-01-28T18:00:23-08:00,foot-traffic-wuerzburg-retail-forecasting-2-0,timeout,chutes,deepseek-ai/DeepSeek-V3.1-Terminus,,sota-xgb,,,,,,,1201.398934,1200,1599853979,,,1.0012
foot-traffic-wuerzburg-retail-forecasting-2-0_454998639de1,2026-01-28T15:59:44-08:00,foot-traffic-wuerzburg-retail-forecasting-2-0,timeout,nanogpt,qwen/qwen3-next-80b-a3b-thinking,,good-baseline,,,,,,,602.689719,600,1104672664,,,1.0045
foot-traffic-wuerzburg-retail-forecasting-2-0_7aa3e8947a1e,2026-01-28T15:59:43-08:00,foot-traffic-wuerzburg-retail-forecasting-2-0,timeout,nanogpt,deepseek/deepseek-v3.2,,good-baseline,,,,,,,602.727528,600,1570243404,,,1.0045
foot-traffic-wuerzburg-retail-forecasting-2-0_e78c1b9e9974,2026-01-28T15:59:43-08:00,foot-traffic-wuerzburg-retail-forecasting-2-0,timeout,nanogpt,mistralai/devstral-2-123b-instruct-2512,,good-baseline,,,,,,,601.733395,600,1033640960,,,1.0029
foot-traffic-wuerzburg-retail-forecasting-2-0_db6f89c9bb89,2026-01-28T15:54:11-08:00,foot-traffic-wuerzburg-retail-forecasting-2-0,timeout,chutes,microsoft/Phi-3.5-mini-instruct,,good-baseline,,,,,,,602.201589,600,623757716,,,1.0037
foot-traffic-wuerzburg-retail-forecasting-2-0_575c27e1f06c,2026-01-28T15:49:40-08:00,foot-traffic-wuerzburg-retail-forecasting-2-0,timeout,chutes,meta-llama/Meta-Llama-3.1-8B-Instruct,,good-baseline,,,,,,,602.592081,600,1508245014,,,1.0043
foot-traffic-wuerzburg-retail-forecasting-2-0_1d2688a68b14,2026-01-28T15:02:58-08:00,foot-traffic-wuerzburg-retail-forecasting-2-0,timeout,chutes,microsoft/Phi-3.5-mini-instruct,,simple-baseline,,,,,,,243.609293,240,34566183,,,1.015
foot-traffic-wuerzburg-retail-forecasting-2-0_fffbd1f6aceb,2026-01-28T14:58:55-08:00,foot-traffic-wuerzburg-retail-forecasting-2-0,timeout,chutes,meta-llama/Meta-Llama-3.1-8B-Instruct,,simple-baseline,,,,,,,242.031279,240,1512844440,,,1.0085
playground-series-s5e10_bf224bb22ee3,2026-01-28T20:48:14-08:00,playground-series-s5e10,success,chutes,zai-org/GLM-4.6-FP8,,sota-xgb,,,rmse,0.0561669238227328,-0.0561669238227328,0.885638017578047,1056.621948,1200,762829653,a595ebd5b1c72ede…,a595ebd5b1c72ede…,0.8805
playground-series-s5e10_f410c1c51405,2026-01-28T20:45:46-08:00,playground-series-s5e10,success,chutes,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,,sota-xgb,,,rmse,0.0562110158097388,-0.0562110158097388,0.885458394913931,908.469462,1200,1681191394,217f9cb43621e971…,217f9cb43621e971…,0.7571
playground-series-s5e10_788fb1576050,2026-01-28T16:09:48-08:00,playground-series-s5e10,success,chutes,deepseek-ai/DeepSeek-V3.1-Terminus,,good-baseline,,,rmse,0.0562902296947754,-0.0562902296947754,0.885135337998839,601.86478,600,1171705020,e3b4834e64502077…,dae56394aa3b7668…,1.0031
playground-series-s5e10_75bd9df2110a,2026-01-28T16:19:50-08:00,playground-series-s5e10,success,nanogpt,deepseek/deepseek-v3.2,,good-baseline,,,rmse,0.0562950168113736,-0.0562950168113736,0.885115800188656,601.83039,600,1162498667,8d693bbabc4984af…,57983939d3f323d0…,1.0031
playground-series-s5e10_7b63c4360bad,2026-01-28T15:07:03-08:00,playground-series-s5e10,success,chutes,deepseek-ai/DeepSeek-V3.1-Terminus,,simple-baseline,,,rmse,0.0563054204426283,-0.0563054204426283,0.885073333790722,241.637917,240,901483132,0734cd4452029dd7…,368e768d703afdce…,1.0068
playground-series-s5e10_57d201c2fad0,2026-01-28T16:09:47-08:00,playground-series-s5e10,success,chutes,zai-org/GLM-4.6-FP8,,good-baseline,,,rmse,0.0563132844551648,-0.0563132844551648,0.885041228609685,601.89757,600,1280536630,5e6a2750915f8995…,9f7c083e78003aee…,1.0032
playground-series-s5e10_146039ea0217,2026-01-28T16:19:51-08:00,playground-series-s5e10,success,nanogpt,qwen/qwen3-next-80b-a3b-thinking,,good-baseline,,,rmse,0.056313579563213,-0.056313579563213,0.885040023730664,601.696088,600,191459941,88d5992a1d72be06…,d259cc26d95db5fa…,1.0028
playground-series-s5e10_7018923d4a52,2026-01-28T20:50:39-08:00,playground-series-s5e10,success,chutes,deepseek-ai/DeepSeek-V3.1-Terminus,,sota-xgb,,,rmse,0.0564110658657984,-0.0564110658657984,0.884641657171721,1201.664275,1200,1933655274,a5852a90cdc3e517…,a5852a90cdc3e517…,1.0014
playground-series-s5e10_3291ba281f74,2026-01-28T16:19:50-08:00,playground-series-s5e10,success,nanogpt,mistralai/devstral-2-123b-instruct-2512,,good-baseline,,,rmse,0.0569766399723338,-0.0569766399723338,0.882316909166239,602.022944,600,489753390,bcde72de05223273…,98d8e4f32601c24b…,1.0034
playground-series-s5e10_81d9faf03753,2026-01-28T15:07:03-08:00,playground-series-s5e10,success,chutes,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,,simple-baseline,,,rmse,0.0570268007841686,-0.0570268007841686,0.882109607442578,242.168121,240,1973624179,7ab2fced157f79b8…,00645c4b27ed2125…,1.009
playground-series-s5e10_a86d14307c63,2026-01-28T15:07:03-08:00,playground-series-s5e10,success,chutes,zai-org/GLM-4.6-FP8,,simple-baseline,,,rmse,0.0596228875836723,-0.0596228875836723,0.871131608385842,241.868019,240,1581611025,7ddc8a5f434953a2…,1feb73d099919237…,1.0078
playground-series-s5e10_02aff9f94ea2,2026-01-28T16:09:48-08:00,playground-series-s5e10,success,chutes,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,,good-baseline,,,rmse,0.059633746090182,-0.059633746090182,0.871084665148179,602.773156,600,711306221,bc4a825381d5bd98…,17f88cb55f72f94e…,1.0046
playground-series-s5e10_7c7178b9b866,2026-01-28T23:40:52-08:00,playground-series-s5e10,timeout,nanogpt,qwen/qwen3-next-80b-a3b-thinking,,sota-xgb,,,,,,,1202.156839,1200,941862033,,,1.0018
playground-series-s5e10_d49ac061e584,2026-01-28T23:40:52-08:00,playground-series-s5e10,timeout,nanogpt,mistralai/devstral-2-123b-instruct-2512,,sota-xgb,,,,,,,1202.607703,1200,535654908,,,1.0022
playground-series-s5e10_fcfbf17e805e,2026-01-28T23:20:50-08:00,playground-series-s5e10,timeout,chutes,microsoft/Phi-3.5-mini-instruct,,sota-xgb,,,,,,,1201.980859,1200,1159569500,,,1.0017
playground-series-s5e10_9621b9eb552c,2026-01-28T23:20:50-08:00,playground-series-s5e10,timeout,nanogpt,deepseek/deepseek-v3.2,,sota-xgb,,,,,,,1202.080816,1200,996905557,,,1.0017
playground-series-s5e10_3ea79a31e840,2026-01-28T23:20:50-08:00,playground-series-s5e10,timeout,chutes,meta-llama/Meta-Llama-3.1-8B-Instruct,,sota-xgb,,,,,,,1202.180492,1200,2103736138,,,1.0018
playground-series-s5e10_33b383a07e18,2026-01-28T21:28:18-08:00,playground-series-s5e10,timeout,nanogpt,qwen/qwen3-next-80b-a3b-thinking,,sota-xgb,,,,,,,1202.584911,1200,487637491,,,1.0022
playground-series-s5e10_b8ee71a3424b,2026-01-28T21:25:49-08:00,playground-series-s5e10,timeout,nanogpt,mistralai/devstral-2-123b-instruct-2512,,sota-xgb,,,,,,,1201.225382,1200,627547553,,,1.001
playground-series-s5e10_21f34b8ef5ad,2026-01-28T21:10:41-08:00,playground-series-s5e10,timeout,nanogpt,deepseek/deepseek-v3.2,,sota-xgb,,,,,,,1202.185451,1200,1107441679,,,1.0018
playground-series-s5e10_870083a889e4,2026-01-28T21:08:16-08:00,playground-series-s5e10,timeout,chutes,microsoft/Phi-3.5-mini-instruct,,sota-xgb,,,,,,,1201.987404,1200,1930735538,,,1.0017
playground-series-s5e10_e9d631546eae,2026-01-28T21:05:48-08:00,playground-series-s5e10,timeout,chutes,meta-llama/Meta-Llama-3.1-8B-Instruct,,sota-xgb,,,,,,,1202.276474,1200,1192958995,,,1.0019
playground-series-s5e10_30e761808abe,2026-01-28T16:19:49-08:00,playground-series-s5e10,timeout,chutes,microsoft/Phi-3.5-mini-instruct,,good-baseline,,,,,,,602.329616,600,724047885,,,1.0039
playground-series-s5e10_3117e2f35dd2,2026-01-28T16:09:47-08:00,playground-series-s5e10,timeout,chutes,meta-llama/Meta-Llama-3.1-8B-Instruct,,good-baseline,,,,,,,601.965327,600,1850016844,,,1.0033
playground-series-s5e10_1d94d826569a,2026-01-28T15:11:07-08:00,playground-series-s5e10,timeout,nanogpt,qwen/qwen3-next-80b-a3b-thinking,,simple-baseline,,,,,,,244.255111,240,612769517,,,1.0177
playground-series-s5e10_03d54b98e2e8,2026-01-28T15:11:05-08:00,playground-series-s5e10,timeout,nanogpt,deepseek/deepseek-v3.2,,simple-baseline,,,,,,,241.801197,240,579801333,,,1.0075
playground-series-s5e10_cdad7b049196,2026-01-28T15:11:05-08:00,playground-series-s5e10,timeout,nanogpt,mistralai/devstral-2-123b-instruct-2512,,simple-baseline,,,,,,,242.269779,240,822420238,,,1.0095
